Account address,Show boosts,Notify on new posts,Languages,Display name,Bio,Local URL,URL,Local URL,Avatar URL
NaomiNix@journa.host,true,false,,Naomi Nix,<p>I cover  Meta and other social media companies for The Washington Post</p>,https://infosec.exchange/@NaomiNix@journa.host,https://journa.host/@NaomiNix,https://infosec.exchange/@NaomiNix@journa.host,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/524/793/090/215/673/original/877369a8bb21dfc4.png
gwbstr@cybervillains.com,true,false,,Graham Webster,"<p>Chinese tech policy, US-China relations, etc., at Stanford; Editor, DigiChina Project; photography <a href=""https://cybervillains.com/tags/35mm"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>35mm</span></a> etc</p>",https://infosec.exchange/@gwbstr@cybervillains.com,https://cybervillains.com/@gwbstr,https://infosec.exchange/@gwbstr@cybervillains.com,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/524/604/444/658/561/original/106875b66efee1a8.jpg
michaelludden@universeodon.com,true,false,,Michael Ludden :verified:,"<p>👶Father 🚀Futurist 🤓Nerd 🏀Dubs + 🏈🏀UCLA fan<br>📜Author 💻Technologist 🎙️Speaker 👨‍💻VP Marketing <br>@ChiselStrike +ex-Google, IBM, Samsung, Bose, HTC, etc.<br>I'm for ⏩ Progress 🌈 Inclusivity ⚖️ Justice 🟰Equality<br>I may not always agree with you, but I'm always listening<br>and I hope you are too</p>",https://infosec.exchange/@michaelludden@universeodon.com,https://universeodon.com/@michaelludden,https://infosec.exchange/@michaelludden@universeodon.com,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/524/194/290/115/432/original/50e3f7f10e18d803.jpg
JakeLaperruque@noc.social,true,false,,Jake Laerruque,"<p>Deputy Director of the Security &amp; Surveillance Project at Center for Democracy and Technology. Posting about privacy and tech policy, also movies, memes, baseball and cats</p>",https://infosec.exchange/@JakeLaperruque@noc.social,https://noc.social/@JakeLaperruque,https://infosec.exchange/@JakeLaperruque@noc.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/523/736/310/197/250/original/4c0b50b17706a83d.png
benb@osintua.eu,true,false,,BenB,"<p>News aggregation tracking the 🇷🇺 War against Ukraine 🇺🇦 </p><p>Devops <a href=""https://osintukraine.com"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">osintukraine.com</span><span class=""invisible""></span></a> | Good Trouble | Social Justice | Climate | Human Rights </p><p>OSINTukraine project :<br>Automated DeepL Translations from telegram &amp; Telegram war archive. </p><p>I run osintukraine public output <span class=""h-card"" translate=""no""><a href=""https://osintua.eu/@uavideos"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>uavideos</span></a></span> <span class=""h-card"" translate=""no""><a href=""https://osintua.eu/@ua"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>ua</span></a></span> and <span class=""h-card"" translate=""no""><a href=""https://osintua.eu/@ruvideos"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>ruvideos</span></a></span> <span class=""h-card"" translate=""no""><a href=""https://osintua.eu/@ru"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>ru</span></a></span> </p><p><a href=""https://osintua.eu/tags/osint"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>osint</span></a> <a href=""https://osintua.eu/tags/Ukraine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Ukraine</span></a> <a href=""https://osintua.eu/tags/Russia"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Russia</span></a></p><p>searchable</p>",https://infosec.exchange/@benb@osintua.eu,https://osintua.eu/@benb,https://infosec.exchange/@benb@osintua.eu,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/523/303/662/506/532/original/9dc1926e0d911fc9.jpg
timlee@mastodon.social,true,false,,Timothy B. Lee,"<p>I cover economics and technology for my newsletter, www.fullstackeconomics.com. Previously at the Washington Post, Vox, and Ars Technica. Subscribe to my newsletter!</p>",https://infosec.exchange/@timlee@mastodon.social,https://mastodon.social/@timlee,https://infosec.exchange/@timlee@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/520/933/983/197/214/original/ab124ec0d7cae311.jpg
greg_doucette@mastodon.sdf.org,true,false,,T. Greg Doucette,"<p>Ex-computers guy, then decade as a First Amendment trial attorney in NC+TX, now <a href=""https://mastodon.sdf.org/tags/InHouse"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>InHouse</span></a> for BigTech. Husband &amp; dog+cats dad. Proud alum of @NCCU and @NCState.</p><p>Twitter: <span class=""h-card""><a href=""https://mastodon.sdf.org/@greg_doucette"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>greg_doucette</span></a></span></p>",https://infosec.exchange/@greg_doucette@mastodon.sdf.org,https://mastodon.sdf.org/@greg_doucette,https://infosec.exchange/@greg_doucette@mastodon.sdf.org,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/519/626/588/700/953/original/fcc8446bfb2df654.jpeg
ericlippert@hachyderm.io,true,false,,Eric Lippert,"<p>Eric Lippert is a programming language designer; prior work includes the C#, Hack, JavaScript and Bean Machine compilers. See his blog at <a href=""https://ericlippert.com"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ericlippert.com</span><span class=""invisible""></span></a>.</p>",https://infosec.exchange/@ericlippert@hachyderm.io,https://hachyderm.io/@ericlippert,https://infosec.exchange/@ericlippert@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/514/196/733/201/921/original/a487c393560a38d0.jpg
antone@sfba.social,true,false,,Antone Johnson,"<p>Full-stack outside/fractional general counsel to startups &amp; growth companies. Focus on consumer Internet, social/digital media &amp; broader tech.</p><p>O.G. eHarmony VP/GC &amp; MySpace Legal. Seasoned product/privacy and deal counsel for social platforms from zero to 100M users.</p><p>Policy wonk, law geek, concerned citizen, ardent Obamacrat. SF/SV native devoted to CA, north &amp; south. Pro <a href=""https://sfba.social/tags/NAFO"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NAFO</span></a> 🇺🇦</p>",https://infosec.exchange/@antone@sfba.social,https://sfba.social/@antone,https://infosec.exchange/@antone@sfba.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/513/344/724/729/203/original/c2ed1e3bc303133a.jpeg
JxckS@mastodon.social,true,false,,Jack Sweeney,"<p>Aviation and Space JackHSweeney@protonmail.com <a href=""https://grndcntrl.net/links/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">grndcntrl.net/links/</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@JxckS@mastodon.social,https://mastodon.social/@JxckS,https://infosec.exchange/@JxckS@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/513/075/422/976/090/original/c2dbda7ae4aa79c7.jpg
iamroot4ever@mastodon.social,true,false,,iamroot,<p>I'm only here because someone gave a dipshit billionaire too much weed and he accidentally burned down twitter</p>,https://infosec.exchange/@iamroot4ever@mastodon.social,https://mastodon.social/@iamroot4ever,https://infosec.exchange/@iamroot4ever@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/508/228/252/216/123/original/b9fb694307e72309.jpg
rjcc@mastodon.xyz,true,false,,Richard Lawler,"<p>You probably shouldn't follow me, I cannot express how much I do not recommend doing that.</p><p>Senior News Editor @ The Verge </p><p>Still primarily a Sandra Oh stan account.</p>",https://infosec.exchange/@rjcc@mastodon.xyz,https://mastodon.xyz/@rjcc,https://infosec.exchange/@rjcc@mastodon.xyz,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/504/347/267/070/551/original/1858a2f9b3cc8318.jpg
Kpoulsen@mastodon.social,true,false,,Kevin Poulsen,"<p>Journalist/ Technologist. Author of Kingpin (Crown 2012). Former Daily Beast, WIRED, The Wall Street Journal</p>",https://infosec.exchange/@Kpoulsen@mastodon.social,https://mastodon.social/@Kpoulsen,https://infosec.exchange/@Kpoulsen@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/503/714/524/918/766/original/803cf15bb37ce099.jpg
Quinnae_Moon@wandering.shop,true,false,,Katherine Alejandra Cross,"<p>Sociologist | Mistress of Information Systems | Techie TransLatina Ph.D Candidate at the University of Washington iSchool | Researching: online harassment, shame, content moderation, and anti-social behaviour. </p><p>Essays and articles everywhere, but most especially WIRED Ideas these days. I yearn for the robot uprising. (She/Her)</p>",https://infosec.exchange/@Quinnae_Moon@wandering.shop,https://wandering.shop/@Quinnae_Moon,https://infosec.exchange/@Quinnae_Moon@wandering.shop,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/488/398/019/352/158/original/cbda75e15a350629.jpg
schlink@hachyderm.io,true,false,,Sam Schlinkert,"<p>Interested in <a href=""https://hachyderm.io/tags/privacy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>privacy</span></a>, <a href=""https://hachyderm.io/tags/passwords"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>passwords</span></a>, <a href=""https://hachyderm.io/tags/Rust"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Rust</span></a>, <a href=""https://hachyderm.io/tags/Linux"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Linux</span></a>, <a href=""https://hachyderm.io/tags/disability"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>disability</span></a> &amp; <a href=""https://hachyderm.io/tags/DisabilityTheory"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DisabilityTheory</span></a>, <a href=""https://hachyderm.io/tags/books"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>books</span></a>, technical writing, <a href=""https://hachyderm.io/tags/documentation"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>documentation</span></a>, and <a href=""https://hachyderm.io/tags/Neovim"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Neovim</span></a>. Ask me about <a href=""https://hachyderm.io/tags/passphrase"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>passphrase</span></a> word lists! Looking for work (excuse the increased self-promotion)! Previously worked at CNN and BuzzFeed News.</p>",https://infosec.exchange/@schlink@hachyderm.io,https://hachyderm.io/@schlink,https://infosec.exchange/@schlink@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/479/689/801/923/407/original/3b972b2573e0a218.png
adam_harvey@tldr.nettime.org,true,false,,Adam Harvey,"<p>Computer vision @ <a href=""https://vframe.io"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">vframe.io</span><span class=""invisible""></span></a><br>Archive @ <a href=""https://harvey.studio"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">harvey.studio</span><span class=""invisible""></span></a> Research @ <a href=""https://exposing.ai"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">exposing.ai</span><span class=""invisible""></span></a>  @adamhrv on X (deprecated)</p>",https://infosec.exchange/@adam_harvey@tldr.nettime.org,https://tldr.nettime.org/@adam_harvey,https://infosec.exchange/@adam_harvey@tldr.nettime.org,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/477/677/468/323/356/original/4b3c9f8f284f35f8.png
filippo@abyssdomain.expert,true,false,,Filippo Valsorda :go:,"<p>@FiloSottile elsewhere / Cryptogopher / Go crypto maintainer / Professional Open Source maintainer / RC F'13, F2'17 </p><p><a href=""https://mkcert.dev"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">mkcert.dev</span><span class=""invisible""></span></a> / <a href=""https://age-encryption.org"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">age-encryption.org</span><span class=""invisible""></span></a> / <a href=""https://filippo.io/newsletter"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">filippo.io/newsletter</span><span class=""invisible""></span></a></p><p>🕳️ “Gaze not into the abyss, lest you become recognized as an abyss domain expert, and they expect you keep gazing into the damn thing.” —<span class=""h-card"" translate=""no""><a href=""https://abyssdomain.expert/@nickm"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>nickm</span></a></span></p>",https://infosec.exchange/@filippo@abyssdomain.expert,https://abyssdomain.expert/@filippo,https://infosec.exchange/@filippo@abyssdomain.expert,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/475/526/723/740/726/original/e10d972ecc8e3298.jpeg
Adam_D_Schwartz@mstdn.social,true,false,,Adam D Schwartz,"<p>Senior Staff Attorney <span class=""h-card"" translate=""no""><a href=""https://mastodon.social/@eff"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>eff</span></a></span>. YIMBY. he/him. Posts my own.</p>",https://infosec.exchange/@Adam_D_Schwartz@mstdn.social,https://mstdn.social/@Adam_D_Schwartz,https://infosec.exchange/@Adam_D_Schwartz@mstdn.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/458/302/422/132/143/original/6b8ec30f88b92c9c.jpg
ShiroTechGuy@techhub.social,true,false,,Shiro Tech,<p>Interests include all things tech. I toot about random things that catch my attention.</p>,https://infosec.exchange/@ShiroTechGuy@techhub.social,https://techhub.social/@ShiroTechGuy,https://infosec.exchange/@ShiroTechGuy@techhub.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/452/615/296/573/479/original/044cb52a6e4dc2fd.jpg
startswithabang@astrodon.social,true,false,,StartsWithABang,"<p>The Universe is expanding, cooling, and dark. It started with a bang, and I'm here to bring it all to you!</p>",https://infosec.exchange/@startswithabang@astrodon.social,https://astrodon.social/@startswithabang,https://infosec.exchange/@startswithabang@astrodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/440/073/744/866/102/original/2aedc05cd8180a50.jpg
flp@law.builders,true,false,,Free Law Project,"<p>Since 2010, we use software, data, and advocacy to make the legal ecosystem more equitable and competitive.   Faithful host of RECAP, CourtListener, and the Big Cases bots.</p>",https://infosec.exchange/@flp@law.builders,https://law.builders/@flp,https://infosec.exchange/@flp@law.builders,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/429/839/117/917/806/original/b8477bd4c5e0808a.png
repbowman@mastodon.social,true,false,,Congressman Jamaal Bowman,"<p>Humbled to serve New York's 16th Congressional District. Vice Chair Ed &amp; Labor Committee &amp; Member of Science, Space, &amp; Tech Committee. Providing updates on services and legislation.</p>",https://infosec.exchange/@repbowman@mastodon.social,https://mastodon.social/@repbowman,https://infosec.exchange/@repbowman@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/423/889/283/248/118/original/1b25b15d1688c853.png
helloiamrob@mastodon.social,true,false,,Rob Hunt,<p>Staff product designer at Deliveroo. Gamer. Londoner. All stated opinions are shared by all my employers ever. 🏳️‍🌈</p>,https://infosec.exchange/@helloiamrob@mastodon.social,https://mastodon.social/@helloiamrob,https://infosec.exchange/@helloiamrob@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/423/154/348/767/886/original/c5a1ad91b32d241b.jpg
KimCrayton1@dair-community.social,true,false,,Kim Crayton ~ Her/She,"<p>Author ~ Global Business Strategist and Advisor ~ the Antiracist Economist ~ Focused on Possibilities ~ <a href=""https://linktr.ee/TheFutureIsFREE"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">linktr.ee/TheFutureIsFREE</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@KimCrayton1@dair-community.social,https://dair-community.social/@KimCrayton1,https://infosec.exchange/@KimCrayton1@dair-community.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/406/454/597/478/354/original/c77309c0267c11d6.jpg
natematias@social.coop,true,false,,J. Nathan Matias 🦣,"<p>Social &amp; computer scientist who works alongside communities on science for a safer, fairer, more understanding Internet. </p><p>Founder, Citizens and Technology Lab · Visiting Scholar, Knight First Amendment Institute at Columbia · Assistant Prof at Cornell · Guatemalan-American · Co-founder of @transparenttech</p><p>Enjoys taking photos &amp; listening to books/poetry on very long bike rides.</p>",https://infosec.exchange/@natematias@social.coop,https://social.coop/@natematias,https://infosec.exchange/@natematias@social.coop,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/401/928/116/008/243/original/364bb9f031968aaf.jpg
ericgoldman@mastodon.lawprofs.org,true,false,,Eric Goldman ☑ (he/him),"<p>Law Professor and Associate Dean for Research, Santa Clara University School of Law</p>",https://infosec.exchange/@ericgoldman@mastodon.lawprofs.org,https://mastodon.lawprofs.org/@ericgoldman,https://infosec.exchange/@ericgoldman@mastodon.lawprofs.org,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/394/601/940/026/955/original/2b79eaa42b35c83d.jpg
mekkaokereke@hachyderm.io,true,false,,mekka okereke :verified:,"<p>Building Digital Ecosystems at Google, but opinions my own. he/him. Black Lives Matter.</p>",https://infosec.exchange/@mekkaokereke@hachyderm.io,https://hachyderm.io/@mekkaokereke,https://infosec.exchange/@mekkaokereke@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/387/287/446/778/948/original/2e3f8b6d7a748652.png
martinwoodward@hachyderm.io,true,false,,Martin Woodward,<p>VP of DevRel for GitHub. Previously Executive Director of the .NET Foundation and original creator of the Microsoft org on GitHub (he/him)</p>,https://infosec.exchange/@martinwoodward@hachyderm.io,https://hachyderm.io/@martinwoodward,https://infosec.exchange/@martinwoodward@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/383/594/281/866/416/original/abe5d24d11787acf.jpg
den@hawaiidiff.com,true,false,,Den :verified:,"<p>Builder of bits and bytes • Principal PM, Developer Experience, Identity @ Microsoft</p>",https://infosec.exchange/@den@hawaiidiff.com,https://hawaiidiff.com/@den,https://infosec.exchange/@den@hawaiidiff.com,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/383/500/383/353/264/original/1cbd68977536eee3.jpg
derekprior@hachyderm.io,true,false,,Derek Prior,"<p>Principal Engineering Manager at GitHub, formerly host of the The Bike Shed podcast, Little League Baseball Coach</p>",https://infosec.exchange/@derekprior@hachyderm.io,https://hachyderm.io/@derekprior,https://infosec.exchange/@derekprior@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/382/921/929/269/146/original/f6b2c25fcaebdbcf.png
nasapics_bot@bots.rumiancev.com,true,false,,NASA JPL Pictures,"<p>Universe at your fingertips, every hour! </p><p>NASA Jet Propulsion Laboratory's (JPL) unofficial Photoblog. </p><p>Want to stay in touch with latest photography blogs at JPL?<br>Subscribe and invite your friends, too!</p><p>Powered by the Dreams of the Future of Tomorrow<br>(and created by <span class=""h-card""><a href=""https://mstdn.ca/@ole"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>ole</span></a></span>) </p><p><a href=""https://bots.rumiancev.com/tags/bot"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>bot</span></a> <a href=""https://bots.rumiancev.com/tags/mastobot"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>mastobot</span></a> <a href=""https://bots.rumiancev.com/tags/astronomy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>astronomy</span></a> <a href=""https://bots.rumiancev.com/tags/galaxy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>galaxy</span></a> <a href=""https://bots.rumiancev.com/tags/photography"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>photography</span></a> <a href=""https://bots.rumiancev.com/tags/information"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>information</span></a> <a href=""https://bots.rumiancev.com/tags/nasa"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nasa</span></a> <a href=""https://bots.rumiancev.com/tags/jpl"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>jpl</span></a></p>",https://infosec.exchange/@nasapics_bot@bots.rumiancev.com,https://bots.rumiancev.com/@nasapics_bot,https://infosec.exchange/@nasapics_bot@bots.rumiancev.com,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/379/432/654/799/303/original/f43fe48a31f3ca4d.jpg
ebakerwhite@journa.host,true,false,,Emily Baker-White,"<p>tech reporter @Forbes, formerly @BuzzFeedNews. </p><p>Previously: content policy @Facebook, @Spotify. Before that: creator of the Plain View Project.</p><p>ebakerwhite@forbes.com<br>emilybakerwhite@protonmail.com</p>",https://infosec.exchange/@ebakerwhite@journa.host,https://journa.host/@ebakerwhite,https://infosec.exchange/@ebakerwhite@journa.host,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/378/889/047/022/631/original/c4624ac9ecd166cc.png
dylan@journa.host,true,false,,Dylan Freedman,"<p>Elections at The Washington Post.</p><p>Coding new tools for journalists and the public.</p><p>Past at DocumentCloud, Stanford Journalism, Google AI. 🏃🏻 🎹</p>",https://infosec.exchange/@dylan@journa.host,https://journa.host/@dylan,https://infosec.exchange/@dylan@journa.host,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/377/608/636/932/079/original/02d8219593bbeee5.jpg
virginiahughes@journa.host,true,false,,Virginia Hughes,<p>Science editor at the NYT. I also make cookies.</p>,https://infosec.exchange/@virginiahughes@journa.host,https://journa.host/@virginiahughes,https://infosec.exchange/@virginiahughes@journa.host,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/376/492/075/607/247/original/77c6b77c1e808182.jpg
HPCJohn@mast.hpc.social,true,false,,HPCJohn,"<p>Nuclear physicist and Formula One engineer, supercomputer architect.<br>Not bad for a boy from Clydebank.<br><a href=""https://mast.hpc.social/tags/HPC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HPC</span></a></p>",https://infosec.exchange/@HPCJohn@mast.hpc.social,https://mast.hpc.social/@HPCJohn,https://infosec.exchange/@HPCJohn@mast.hpc.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/372/410/560/198/441/original/95d9b8d01513c94e.jpg
tomcf@mastodon.social,true,false,,Tom CF,"<p>Father, foodie, photographer, ex-fencer, homebrewer, coffee afficianado, mediocre guitar player, working in software.</p>",https://infosec.exchange/@tomcf@mastodon.social,https://mastodon.social/@tomcf,https://infosec.exchange/@tomcf@mastodon.social,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/370/962/532/674/183/original/844e70b315d60ed7.jpeg
isaacs@fosstodon.org,true,false,,isaacs,"<p>you know. isaacs. from the internet. also oakland.</p><p> I made npm and a bunch of the other JavaScript you probably use.  I'm not new here.</p><p> Curious ignorance welcome. Willful ignorance will be regarded as harassment and blocked accordingly. </p><p><a href=""https://fosstodon.org/tags/ActuallyAutistic"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ActuallyAutistic</span></a>, I try to speak precisely and mean exactly what I say except when I'm joking.</p>",https://infosec.exchange/@isaacs@fosstodon.org,https://fosstodon.org/@isaacs,https://infosec.exchange/@isaacs@fosstodon.org,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/370/603/156/583/784/original/3bd8fe484044b4b7.png
sachinjoseph@hachyderm.io,true,false,,Sachin Joseph :verified:,"<p>Dev <span class=""h-card""><a href=""https://hachyderm.io/@Microsoft"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Microsoft</span></a></span>. Prev @AmazonKindle. He/him. Opinions mine. <a href=""https://hachyderm.io/tags/Science"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Science</span></a> <a href=""https://hachyderm.io/tags/Reason"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Reason</span></a> <a href=""https://hachyderm.io/tags/ClimateAction"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ClimateAction</span></a> <a href=""https://hachyderm.io/tags/UniversalHealthCare"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>UniversalHealthCare</span></a> 🇮🇳 🇺🇸</p>",https://infosec.exchange/@sachinjoseph@hachyderm.io,https://hachyderm.io/@sachinjoseph,https://infosec.exchange/@sachinjoseph@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/368/316/987/929/905/original/21c2d749104b3fda.jpg
tim@phire.place,true,false,,Tim Carmody,"<p>Ex-liontamer. Tech, media, humanities, journalism, and miscellaneous. I help write and edit a newsletter about AI. Born in Detroit, living in Philadelphia. Trying to make Mastodon more fun since 2017. Old posts at mastodon.social/@tcarmody. Everything changes; don’t be afraid.</p>",https://infosec.exchange/@tim@phire.place,https://phire.place/@tim,https://infosec.exchange/@tim@phire.place,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/367/394/319/405/422/original/e3f5a9310fc41f57.jpeg
signalapp@mastodon.world,true,false,,Signal,"<p>Signal is an end-to-end encrypted messaging app. Privacy isn’t an optional mode, it’s just the way that Signal works. Every message, every call, every time. </p><p>Signal is independent and not for profit; a different kind of tech from a different kind of organization.</p>",https://infosec.exchange/@signalapp@mastodon.world,https://mastodon.world/@signalapp,https://infosec.exchange/@signalapp@mastodon.world,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/366/312/797/180/392/original/8d10999395fef239.jpeg
davidfowl@hachyderm.io,true,false,,davidfowl :verified:,"<p>Distinguished Engineer at Microsoft on .NET, Creator of NuGet, SignalR and ASP.NET Core, Barbadian 🇧🇧, Tennis Player, Father, other half isn't on Mastodon</p>",https://infosec.exchange/@davidfowl@hachyderm.io,https://hachyderm.io/@davidfowl,https://infosec.exchange/@davidfowl@hachyderm.io,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/365/657/863/319/815/original/215b4481a1deeb0a.png
DocJD@mastodon.world,true,false,,Jeff Duchin,"<p>Health Officer, Public Health - Seattle &amp; King County, WA; Professor in Medicine/Infectious Diseases/Public Health, University of Washington, Seattle. EIS '92. Personal account, not representing PHSKC.</p>",https://infosec.exchange/@DocJD@mastodon.world,https://mastodon.world/@DocJD,https://infosec.exchange/@DocJD@mastodon.world,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/365/604/877/697/916/original/0ba291ccb7f51100.jpg
DaysOfFuturePast@theblower.au,true,false,,Future Past,<p>Thoughts on things. <br>Sometimes entertaining. Sometimes informative.<br>Nothing is an endorsement and always DYOR.</p>,https://infosec.exchange/@DaysOfFuturePast@theblower.au,https://theblower.au/@DaysOfFuturePast,https://infosec.exchange/@DaysOfFuturePast@theblower.au,https://media.infosec.exchange/infosec.exchange/cache/accounts/avatars/109/364/555/501/828/698/original/ea417cf520d19819.jpg
