Account address,Show boosts,Notify on new posts,Languages,Display name,Bio,Local URL,URL,Local URL,Avatar URL
MattBinder@mastodon.social,true,false,,Matt Binder,<p>Elon Musk thinks I'm dangerous.</p>,https://infosec.exchange/@MattBinder@mastodon.social,https://mastodon.social/@MattBinder,https://infosec.exchange/@MattBinder@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/339/996/047/352/296/original/9da140fa232aae00.jpg
msnbc@mastodon.online,true,false,,MSNBC,"<p>The place for in-depth analysis, political commentary and diverse perspectives.</p>",https://infosec.exchange/@msnbc@mastodon.online,https://mastodon.online/@msnbc,https://infosec.exchange/@msnbc@mastodon.online,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/336/065/017/565/501/original/922666399ba464af.jpeg
amyfeldman@journa.host,true,false,,Amy Feldman,"<p>Senior editor at Forbes. Formerly Businessweek, Money, NY Daily News. New Yorker. Traveler. Culturally omnivorous. Ex-marathoner, still running.</p>",https://infosec.exchange/@amyfeldman@journa.host,https://journa.host/@amyfeldman,https://infosec.exchange/@amyfeldman@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/333/035/170/923/165/original/d077426f95a9776c.jpg
tiffanycli@mastodon.social,true,false,,Tiffany Li,"<p>Tech law scholar. Law professor at University of New Hampshire School of Law. Yale Information Society Project fellow. MSNBC tech/privacy columnist. <a href=""https://mastodon.social/tags/privacy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>privacy</span></a> <a href=""https://mastodon.social/tags/AI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>AI</span></a> <a href=""https://mastodon.social/tags/internet"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>internet</span></a> <a href=""https://mastodon.social/tags/techlaw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>techlaw</span></a> <a href=""https://mastodon.social/tags/cyber"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>cyber</span></a>  🌟 Site: <a href=""https://www.tiffanyli.com"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">tiffanyli.com</span><span class=""invisible""></span></a> 🌟 Twitter: <a href=""https://twitter.com/tiffanycli"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">twitter.com/tiffanycli</span><span class=""invisible""></span></a> 🌟 Instagram: <a href=""https://www.instagram.com/tiffany.c.li/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">instagram.com/tiffany.c.li/</span><span class=""invisible""></span></a><br>🌟 LinkedIn: <a href=""https://www.linkedin.com/in/tiffanycli"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">linkedin.com/in/tiffanycli</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@tiffanycli@mastodon.social,https://mastodon.social/@tiffanycli,https://infosec.exchange/@tiffanycli@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/327/291/621/498/520/original/7a8de189f3f73e4c.png
RollingStone@mstdn.social,true,false,,Rolling Stone,<p>The latest news and more from Rolling Stone magazine and RollingStone.com</p>,https://infosec.exchange/@RollingStone@mstdn.social,https://mstdn.social/@RollingStone,https://infosec.exchange/@RollingStone@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/326/651/249/860/072/original/89e3c10291516a14.jpeg
hankgreen@mas.to,true,false,,Hank Green,"<p>I tweet about science and the internet. CEO @ComplexlyMedia  and @DFTBArecords. Former (and forever) @VidCon. Internet Person, Science Communicator, Author, etc.</p>",https://infosec.exchange/@hankgreen@mas.to,https://mas.to/@hankgreen,https://infosec.exchange/@hankgreen@mas.to,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/321/999/785/517/649/original/d2b715376075156f.jpg
anthony@journa.host,true,false,,Anthony DeRosa,<p>Head of Content and Product<br>ON_Discourse</p>,https://infosec.exchange/@anthony@journa.host,https://journa.host/@anthony,https://infosec.exchange/@anthony@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/320/702/221/733/477/original/58328d3cb53a1fac.jpg
StevenBeschloss@mastodon.social,true,false,,Steven  Beschloss,"<p>Writer, journalist, editor, filmmaker, prof. Author of book about Lee Harvey Oswald, ""The Gunman &amp; His Mother."" Articles/essays seen in Washington Post, New Yorker, Smithsonian, New Republic, New York Times and many others. Writing/publishing America, America: america.substack.com. Opinions here: solely mine.</p>",https://infosec.exchange/@StevenBeschloss@mastodon.social,https://mastodon.social/@StevenBeschloss,https://infosec.exchange/@StevenBeschloss@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/319/538/781/532/528/original/72aa4fea81c7428e.jpeg
charlie_savage@masto.ai,true,false,,Charlie Savage NYT,"<p>New York Times national security &amp; legal reporter • Author of ""Takeover"" &amp; ""Power Wars""</p>",https://infosec.exchange/@charlie_savage@masto.ai,https://masto.ai/@charlie_savage,https://infosec.exchange/@charlie_savage@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/316/184/560/607/337/original/980f867b7f7de01e.jpg
AmandaMarcotte@mastodon.sdf.org,true,false,,Amanda Marcotte,,https://infosec.exchange/@AmandaMarcotte@mastodon.sdf.org,https://mastodon.sdf.org/@AmandaMarcotte,https://infosec.exchange/@AmandaMarcotte@mastodon.sdf.org,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/310/069/587/538/535/original/52d904c516bf5a91.png
drewharwell@mastodon.social,true,false,,Drew Harwell,<p>Washington Post tech reporter</p>,https://infosec.exchange/@drewharwell@mastodon.social,https://mastodon.social/@drewharwell,https://infosec.exchange/@drewharwell@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/309/980/530/135/638/original/c9191686e06e92a6.jpg
zadrozny@mastodon.social,true,false,,Brandy Zadrozny,"<p>Senior Reporter @NBCNews — Internet, Platforms, Politics. Librarian forever. Harvard @ShorensteinCtr Fellow</p>",https://infosec.exchange/@zadrozny@mastodon.social,https://mastodon.social/@zadrozny,https://infosec.exchange/@zadrozny@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/309/639/769/761/234/original/081a2bea1829a33c.png
marietjeschaake@mastodon.nl,true,false,,marietjeschaake,<p>Stanford tech and AI policy - FT columnist - non-profit board member</p>,https://infosec.exchange/@marietjeschaake@mastodon.nl,https://mastodon.nl/@marietjeschaake,https://infosec.exchange/@marietjeschaake@mastodon.nl,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/308/212/320/595/185/original/5776ffad7026b71e.jpeg
uanews@fed.celp.de,true,false,,uanews,"<p>Continuously mirroring tweets from a curated list of &gt; 100 twitter accounts who focus on the russian invasion.</p><p>Content Warning: images and videos can contain disturbing material</p><p>See <a href=""https://www.celp.de/uanews"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">celp.de/uanews</span><span class=""invisible""></span></a><br>for the complete list of accounts.</p><p>Comments,suggestions, complaints to <span class=""h-card""><a href=""https://freeradical.zone/@lp"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>lp</span></a></span></p>",https://infosec.exchange/@uanews@fed.celp.de,https://fed.celp.de/@uanews,https://infosec.exchange/@uanews@fed.celp.de,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/307/517/280/601/299/original/c49b3310e03c73a8.png
donieosullivan@mastodon.ie,true,false,,Donie O'Sullivan,<p>CNN Correspondent</p>,https://infosec.exchange/@donieosullivan@mastodon.ie,https://mastodon.ie/@donieosullivan,https://infosec.exchange/@donieosullivan@mastodon.ie,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/305/114/958/110/722/original/e0f66d0a494a3e7b.jpg
annabower@journa.host,true,false,,Anna Bower,"<p>It’s me, hi. I write about legal stuff for Lawfareblog.com, with a focus on the Fulton County, Georgia investigation into Donald Trump’s 2020 election meddling.</p><p>Read my words here: <a href=""https://www.lawfareblog.com/contributors/abower"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">lawfareblog.com/contributors/a</span><span class=""invisible"">bower</span></a></p>",https://infosec.exchange/@annabower@journa.host,https://journa.host/@annabower,https://infosec.exchange/@annabower@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/304/915/685/148/318/original/8010afb7f0cc4798.jpeg
whstancil@masto.ai,true,false,,Will Stancil,"<p>I do metro policy research, focused on fair housing, school integration, and demography. Liberal who wants liberals to be better. Opinions are very much my own.</p>",https://infosec.exchange/@whstancil@masto.ai,https://masto.ai/@whstancil,https://infosec.exchange/@whstancil@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/304/628/906/109/491/original/7fd2f5773f25e08a.jpg
zacrellin@journa.host,true,false,,Zac Crellin,<p>World news journo at DW News</p>,https://infosec.exchange/@zacrellin@journa.host,https://journa.host/@zacrellin,https://infosec.exchange/@zacrellin@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/304/037/740/624/544/original/4b64fb6e096e849b.jpeg
b_fung@masto.ai,true,false,,b_fung,"<p>Tech policy for CNN. Backpacking, bikes and video games. brian.fung@cnn.com</p>",https://infosec.exchange/@b_fung@masto.ai,https://masto.ai/@b_fung,https://infosec.exchange/@b_fung@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/303/407/059/427/118/original/b0b33ee38065e3c9.png
laurengoode@journa.host,true,false,,Lauren Goode,<p>Journalist at WIRED. Tell me your stories.</p>,https://infosec.exchange/@laurengoode@journa.host,https://journa.host/@laurengoode,https://infosec.exchange/@laurengoode@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/303/367/386/087/459/original/46f6d43c2ed02324.jpg
Bellingcat@mstdn.social,true,false,,Bellingcat,"<p>Want to support our charity? <a href=""http://bellingcat.com/donate/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">bellingcat.com/donate/</span><span class=""invisible""></span></a></p><p>Buy our book ""We Are Bellingcat"" here: <a href=""http://bit.ly/2EP09EN"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">bit.ly/2EP09EN</span><span class=""invisible""></span></a></p><p>Our award-winning podcast series: <a href=""http://apple.co/36LJURI"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">apple.co/36LJURI</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@Bellingcat@mstdn.social,https://mstdn.social/@Bellingcat,https://infosec.exchange/@Bellingcat@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/303/191/504/446/267/original/d1b64d3d623de7d0.png
lawrenceabrams@infosec.exchange,true,false,,Lawrence Abrams,"<p>Owner, Editor in Chief of BleepingComputer.com</p>",https://infosec.exchange/@lawrenceabrams,https://infosec.exchange/@lawrenceabrams,https://infosec.exchange/@lawrenceabrams,https://media.infosec.exchange/infosecmediaeu/accounts/avatars/109/303/037/371/803/722/original/a1778c92e3d6697e.jpg
dell@journa.host,true,false,,Dell Cameron 🐈‍⬛,"<p>WIRED writer. ex-Gizmodo ""rabidly attacking and trying to discredit our sources.” - Law Enforcement Today / “Probably the hacker or at least friends with him.” - Tim Pool </p><p>My scoops are published first to the fediverse.</p>",https://infosec.exchange/@dell@journa.host,https://journa.host/@dell,https://infosec.exchange/@dell@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/300/954/833/296/986/original/c2d58d05671c66c0.jpeg
marcelias@mas.to,true,false,,Marc Elias,"<p>Founder of <span class=""h-card""><a href=""https://mas.to/@democracydocket"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>democracydocket</span></a></span>. Partner at Elias Law Group. My dog's name is Bode.</p>",https://infosec.exchange/@marcelias@mas.to,https://mas.to/@marcelias,https://infosec.exchange/@marcelias@mas.to,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/299/998/521/983/356/original/9e4cca2c9a426abe.png
laurengoode@mastodon.social,true,false,,Lauren Goode,<p>Journalist at WIRED. Tell me your stories.</p>,https://infosec.exchange/@laurengoode@mastodon.social,https://mastodon.social/@laurengoode,https://infosec.exchange/@laurengoode@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/299/747/682/718/802/original/bb503b3bbe357c1d.jpg
joejerome@mstdn.social,true,false,,Joseph Jerome,<p>Squating on my name across the Internet. Working on privacy in augmented reality.</p>,https://infosec.exchange/@joejerome@mstdn.social,https://mstdn.social/@joejerome,https://infosec.exchange/@joejerome@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/299/567/886/800/595/original/f1fb511e881f9374.png
brendannyhan@mastodon.social,true,false,,Brendan Nyhan,"<p>Dartmouth political scientist and Bright Line Watch co-director. Previously Upshot NYT / CJR contributor, Spinsanity co-founder, All the President's Spin co-author.</p>",https://infosec.exchange/@brendannyhan@mastodon.social,https://mastodon.social/@brendannyhan,https://infosec.exchange/@brendannyhan@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/299/284/299/583/611/original/5d259a8d804b6cf8.jpg
hatr@infosec.exchange,true,false,,hakan  “:verified:”,"<p>Hi there. I. am working as a reporter and covering cybersecurity, mostly I&#39;m interested in APT-related research. I&#39;m with &quot;paper trail media&quot; and Der Spiegel.</p><p>If you want to check out the work I&#39;m doing, here are some useful links: <a href=""https://linktr.ee/hakantanriverdi"" target=""_blank"" rel=""nofollow noopener noreferrer"" translate=""no""><span class=""invisible"">https://</span><span class="""">linktr.ee/hakantanriverdi</span><span class=""invisible""></span></a> </p><p>I gave a presentation at Virusbulletin this year in which I describe the process of reporting and then fact-checking tips I get while working on these types of stories: <a href=""https://www.youtube.com/watch?v=rtlTF1Ajjdw"" target=""_blank"" rel=""nofollow noopener noreferrer"" translate=""no""><span class=""invisible"">https://www.</span><span class=""ellipsis"">youtube.com/watch?v=rtlTF1Ajjd</span><span class=""invisible"">w</span></a></p>",https://infosec.exchange/@hatr,https://infosec.exchange/@hatr,https://infosec.exchange/@hatr,https://media.infosec.exchange/infosecmediaeu/accounts/avatars/109/298/924/558/288/998/original/293707adac6cdf3b.png
w7voa@journa.host,true,false,,Steve Herman,"<p>Voice of America chief national correspondent and former White House bureau chief; 2022-23 <span class=""h-card""><a href=""https://journa.host/@JURISTnews"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>JURISTnews</span></a></span> journalist in residence at Univ. of Pittsburgh School of Law; Adjunct lecturer in <a href=""https://journa.host/tags/journalism"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>journalism</span></a>, Univ. of Richmond; 2022 Kiplinger fellow at Ohio Univ.; American Foreign Service Assoc. governing board member. AAJA, Authors’ Guild, National Press Club and WHCA member. W7VOA on <a href=""https://journa.host/tags/hamradio"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>hamradio</span></a>.</p>",https://infosec.exchange/@w7voa@journa.host,https://journa.host/@w7voa,https://infosec.exchange/@w7voa@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/297/938/409/072/299/original/17683873fa7350db.png
peterbutler@mas.to,true,false,,Peter Butler,"<p>CNET writer. Totally serious. No candy.</p><p><a href=""https://mas.to/tags/Biking"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Biking</span></a> <a href=""https://mas.to/tags/Vegan"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Vegan</span></a> <a href=""https://mas.to/tags/PingPong"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PingPong</span></a> <a href=""https://mas.to/tags/LGBTAlly"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LGBTAlly</span></a> <a href=""https://mas.to/tags/Software"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Software</span></a> <a href=""https://mas.to/tags/DiscGolf"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DiscGolf</span></a> <a href=""https://mas.to/tags/IndieRock"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>IndieRock</span></a> <a href=""https://mas.to/tags/BoardGames"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BoardGames</span></a> <a href=""https://mas.to/tags/JigsawPuzzles"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>JigsawPuzzles</span></a> <a href=""https://mas.to/tags/Cats"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Cats</span></a> <a href=""https://mas.to/tags/PublicSchool"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PublicSchool</span></a> <a href=""https://mas.to/tags/Parenting"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Parenting</span></a> <a href=""https://mas.to/tags/Berkeley"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Berkeley</span></a> <a href=""https://mas.to/tags/Books"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Books</span></a> <a href=""https://mas.to/tags/Writing"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Writing</span></a> <a href=""https://mas.to/tags/Horror"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Horror</span></a> <a href=""https://mas.to/tags/ScienceFiction"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ScienceFiction</span></a> <a href=""https://mas.to/tags/Sustainability"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Sustainability</span></a> <a href=""https://mas.to/tags/EconomicJustice"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>EconomicJustice</span></a> <a href=""https://mas.to/tags/EndHomelessness"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>EndHomelessness</span></a> <a href=""https://mas.to/tags/Libraries"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Libraries</span></a></p>",https://infosec.exchange/@peterbutler@mas.to,https://mas.to/@peterbutler,https://infosec.exchange/@peterbutler@mas.to,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/297/880/581/394/122/original/758728fecb88aa11.jpeg
pkrugman@mastodon.online,true,false,,Paul Krugman,<p>Academic and writer for the New York Times</p>,https://infosec.exchange/@pkrugman@mastodon.online,https://mastodon.online/@pkrugman,https://infosec.exchange/@pkrugman@mastodon.online,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/296/914/622/431/242/original/2b25d775d5210975.jpg
sheeraf@noc.social,true,false,,Sheera Frenkel,"<p>NYT reporter and author of NYT bestseller, “An Ugly Truth”</p>",https://infosec.exchange/@sheeraf@noc.social,https://noc.social/@sheeraf,https://infosec.exchange/@sheeraf@noc.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/296/017/342/132/602/original/335c2a1b86dcd806.jpeg
mehdihasan@journa.host,true,false,,Mehdi Hasan,<p>Host on MSNBC and MSNBC on Peacock</p>,https://infosec.exchange/@mehdihasan@journa.host,https://journa.host/@mehdihasan,https://infosec.exchange/@mehdihasan@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/294/787/257/876/294/original/40048121a90d97d1.png
guacamayan@journa.host,true,false,,Steven Bodzin,"<p>I write investigative financial news stories about corporate and sovereign debt in Venezuela, Colombia, Peru and Chile at REDD Latin America. Also forever interested in my home and native land.</p><p>Expect posts about Latin American finance, energy, climate. I complain about New York City and post dumb jokes at <span class=""h-card""><a href=""https://thepit.social/@stevenbodzin"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>stevenbodzin</span></a></span></p><p>Posts are mine, and while I try not to embarrass my employer, REDD has nothing to do with anything I write here.</p><p>I don't debate anons.</p>",https://infosec.exchange/@guacamayan@journa.host,https://journa.host/@guacamayan,https://infosec.exchange/@guacamayan@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/294/591/053/896/386/original/272faa6f1c040752.jpg
KlasfeldReports@journa.host,true,false,,Adam Klasfeld,"<p>Soon: Senior legal correspondent, The Messenger. Previously: Managing editor, Law&amp;Crime.On top of the legal beat for more than a decade covering some of the most significant cases in recent memory, in NYC, DC, Guantánamo Bay and beyond. Websites:  <a href=""https://www.adamklasfeld.com"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">adamklasfeld.com</span><span class=""invisible""></span></a> </p>",https://infosec.exchange/@KlasfeldReports@journa.host,https://journa.host/@KlasfeldReports,https://infosec.exchange/@KlasfeldReports@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/293/664/368/404/165/original/0ad6fd4c00cf8ca7.jpeg
juddlegum@journa.host,true,false,,Judd Legum,"<p>Founder and author of Popular Information, an independent political newsletter. judd@popular.info</p>",https://infosec.exchange/@juddlegum@journa.host,https://journa.host/@juddlegum,https://infosec.exchange/@juddlegum@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/293/469/797/584/594/original/572a96a0dc2bc133.jpeg
briankrebs@infosec.exchange,true,false,,BrianKrebs,"<p>Independent investigative journalist. Covers cybercrime, security, privacy. Author of &#39;Spam Nation,&#39; a NYT bestseller. Former Washington Post reporter, &#39;95-&#39;09. Twitter: <span class=""h-card"" translate=""no""><a href=""https://infosec.exchange/@briankrebs"" class=""u-url mention"">@<span>briankrebs</span></a></span> Linkedin: <a href=""https://www.linkedin.com/in/bkrebs/"" target=""_blank"" rel=""nofollow noopener noreferrer"" translate=""no""><span class=""invisible"">https://www.</span><span class="""">linkedin.com/in/bkrebs/</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@briankrebs,https://infosec.exchange/@briankrebs,https://infosec.exchange/@briankrebs,https://media.infosec.exchange/infosecmediaeu/accounts/avatars/109/292/943/884/713/975/original/aad1b6c1f00ab8ef.png
MauryBizball@journa.host,true,false,,Maury Brown,"<p>Senior Contributor at Forbes | BBWAA member | Motorsports journalist | guitar junkie Former media outlets include: USA Today, Baseball America, Variety, Baseball Prospectus, Yahoo! Sports, FanGraphs, and more (see links for article archive)</p>",https://infosec.exchange/@MauryBizball@journa.host,https://journa.host/@MauryBizball,https://infosec.exchange/@MauryBizball@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/292/382/268/376/834/original/f3533a7e8514def9.png
moorehn@mastodon.social,true,false,,moorehn,"<p>Columnist, editor, co-founder. Currently on sabbatical. </p><p>Topics: Finance, music and cats, mostly, with some observations on French culture and US/UK politics.</p>",https://infosec.exchange/@moorehn@mastodon.social,https://mastodon.social/@moorehn,https://infosec.exchange/@moorehn@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/292/306/659/590/183/original/d39d2024c82c2414.png
mollyjongfast@journa.host,true,false,,Molly JongFast,<p>Vanity Fair and Fast Politics</p>,https://infosec.exchange/@mollyjongfast@journa.host,https://journa.host/@mollyjongfast,https://infosec.exchange/@mollyjongfast@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/292/105/480/403/456/original/2872dd689777f38d.png
adamdavidson@journa.host,true,false,,Adam Davidson,"<p>One of the volunteers administering and moderating JournaHost on behalf of the community. (JournaHost is in the process of forming a nonprofit entity)</p><p>Was: The New Yorker, NYT, NPR's Planet Money</p><p>Now: lots of things</p>",https://infosec.exchange/@adamdavidson@journa.host,https://journa.host/@adamdavidson,https://infosec.exchange/@adamdavidson@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/291/117/450/374/988/original/f4f3748d92ad4eff.jpeg
cong@mastodon.social,true,false,,kate conger,<p>tech reporter for NYT. tell me stories: kate.conger@nytimes.com.</p>,https://infosec.exchange/@cong@mastodon.social,https://mastodon.social/@cong,https://infosec.exchange/@cong@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/288/688/650/572/192/original/e71331eea8cdffa5.png
tony@mastodon.tonywebster.com,true,false,,Tony Webster,"<p>I’m a journalist and photographer. I cover civil rights, policing, and surveillance technology, usually with the help of a FOIA lawsuit or ten. From Minneapolis, Minnesota – currently back at school in Laramie, Wyoming. 🏳️‍🌈</p>",https://infosec.exchange/@tony@mastodon.tonywebster.com,https://mastodon.tonywebster.com/@tony,https://infosec.exchange/@tony@mastodon.tonywebster.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/288/015/344/163/520/original/e80a5fb45b104a5d.jpeg
noahshachtman@mstdn.social,true,false,,Noah Shachtman,"<p>Hi, I'm from <span class=""h-card""><a href=""https://mstdn.social/@RollingStone"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>RollingStone</span></a></span></p>",https://infosec.exchange/@noahshachtman@mstdn.social,https://mstdn.social/@noahshachtman,https://infosec.exchange/@noahshachtman@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/287/644/899/656/520/original/3b81f1e7af52594b.jpeg
kevincollier@mastodon.social,true,false,,Kevin Collier,"<p>Cyber reporter at NBC. Also privacy, elections, infrastructure, etc. I like to tell stories about the cyber affecting everyday people. Burner signal for sensitive tips: 347-461-7155. And kevin.collier@nbcuni.com.</p>",https://infosec.exchange/@kevincollier@mastodon.social,https://mastodon.social/@kevincollier,https://infosec.exchange/@kevincollier@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/287/279/763/746/881/original/01e9bf3f7e2395f5.jpeg
shanvav@mstdn.social,true,false,,Shannon Vavra,"<p>National Security Reporter at The Daily Beast based in Washington, D.C. Covering the politics of war, especially Ukraine and Russia. Also: Taiwan, China, espionage, disinformation, influence, hacking. Formers at CyberScoop and Axios. Send me your tips and thoughts:<br>shannon.vavra@thedailybeast.com<br>shannon.vavra@protonmail.com  <br>Google Voice: 202-681-7032</p>",https://infosec.exchange/@shanvav@mstdn.social,https://mstdn.social/@shanvav,https://infosec.exchange/@shanvav@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/287/275/581/402/003/original/a3d0e4964de06f90.png
HarryChancey@mstdn.social,true,false,,Harry Chancey,"<p>Former Public Television Executive. <a href=""https://mstdn.social/tags/MultiDisciplinary"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MultiDisciplinary</span></a> Adult Education Instructor &amp; Museum Docent. Old enough to know the difference between sunshine and gaslight. Words matter. Facts matter. Democracy over tyranny.</p>",https://infosec.exchange/@HarryChancey@mstdn.social,https://mstdn.social/@HarryChancey,https://infosec.exchange/@HarryChancey@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/286/786/725/499/418/original/ace2666b6feb0e17.jpg
